speaker,text,date,year,debate_id
Cheney,"Gwen, I want to thank you, and I want to thank the folks here at Case Western Reserve for hosting this tonight. It’s a very important event, and they’ve done a superb job of putting it together.",2004-10-05,2004,2004_October_5_2004
Ifill,"Senator Edwards, you have 90 seconds to respond.",2004-10-05,2004,2004_October_5_2004
Edwards,Thank you.,2004-10-05,2004,2004_October_5_2004
Ifill,"You have 30 seconds to respond, Mr. Vice President.",2004-10-05,2004,2004_October_5_2004
Cheney,"We’ve made significant progress in Iraq. We’ve stood up a new government that’s been in power now only 90 days. The notion of additional troops is talked about frequently, but the point of success in Iraq will be reached when we have turned governance over to the Iraqi people; they have been able to establish a democratic government. They’re well on their way to doing that. They will have free elections next January for the first time in history.",2004-10-05,2004,2004_October_5_2004
Ifill,"You have 30 seconds, Senator.",2004-10-05,2004,2004_October_5_2004
Ifill,"Time for a new question but the same topic. And this time to you, Senator Edwards.",2004-10-05,2004,2004_October_5_2004
Edwards,Here’s what it means: It means that Saddam Hussein needed to be confronted. John Kerry and I have consistently said that. That’s why we voted for the resolution. But it also means it needed to be done the right way.,2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, you have 90 seconds to respond.",2004-10-05,2004,2004_October_5_2004
Cheney,"The senator has got his facts wrong. I have not suggested there’s a connection between Iraq and 9/11, but there’s clearly an established Iraqi track record with terror.",2004-10-05,2004,2004_October_5_2004
Ifill,"You will respond to that topic, but first I want to ask you for two minutes, Vice President Cheney.",2004-10-05,2004,2004_October_5_2004
Cheney,"Gwen, we’ve never let up on Osama bin Laden from day one. We’ve actively and aggressively pursued him. We’ve captured or killed thousands of Al Qaida in various places around the world and especially in Afghanistan. We’ll continue to very aggressively pursue him, and I’m confident eventually we’ll get him.",2004-10-05,2004,2004_October_5_2004
Ifill,"Senator Edwards, you have 90 seconds.",2004-10-05,2004,2004_October_5_2004
Edwards,"Someone did get it wrong. But it wasn’t John Kerry and John Edwards. They got it wrong. When we had Osama bin Laden cornered, they left the job to the Afghan warlords. They then diverted their attention from the very people who attacked us, who were at the center of the war on terror, and so Osama bin Laden is still at large. Now, I want to go back to something the vice president said just a minute ago, because these distortions are continuing.",2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, 30 seconds.",2004-10-05,2004,2004_October_5_2004
Cheney,"Twenty years ago we had a similar situation in El Salvador. We had — guerrilla insurgency controlled roughly a third of the country, 75,000 people dead, and we held free elections. I was there as an observer on behalf of the Congress.",2004-10-05,2004,2004_October_5_2004
Edwards,The vice president just said that we should focus on state sponsors of terrorism. Iran has moved forward with its nuclear weapons program. They’re more dangerous today than they were four years ago.,2004-10-05,2004,2004_October_5_2004
Ifill,"New question to you, Senator Edwards, but I don’t want to let go of the global test question first, because…",2004-10-05,2004,2004_October_5_2004
Ifill,"… I want people to understand exactly what it is, as you said, that Senator Kerry did say.",2004-10-05,2004,2004_October_5_2004
Edwards,"Well, let me say, first, he said in the same segment — I don’t remember precisely where it was connected with what you just read — but he said, point blank, “We will never give anyone a veto over the security of the United States of America.”",2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, you have 90 seconds to respond.",2004-10-05,2004,2004_October_5_2004
Cheney,"Well, Gwen, the 90 percent figure is just dead wrong. When you include the Iraqi security forces that have suffered casualties, as well as the allies, they’ve taken almost 50 percent of the casualties in operations in Iraq, which leaves the U.S. with 50 percent, not 90 percent.",2004-10-05,2004,2004_October_5_2004
Edwards,May I respond briefly?,2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, you have 30 seconds.",2004-10-05,2004,2004_October_5_2004
Cheney,"Your rhetoric, Senator, would be a lot more credible if there was a record to back it up. There isn’t. And you cannot use “talk tough” during the course of a 90-minute debate in a presidential campaign to obscure a 30-year record in the United States Senate and, prior to that by John Kerry, who has consistently come down on the wrong side of all the major defense issues that he’s faced as a public official.",2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, a new question for you. You have two minutes to respond.",2004-10-05,2004,2004_October_5_2004
Cheney,"I’m saying specifically that I don’t believe he has the qualities we need in a commander in chief because I don’t think, based on his record, that he would pursue the kind of aggressive policies that need to be pursued if we’re going to defeat these terrorists. We need to battle them overseas so we don’t have to battle them here at home.",2004-10-05,2004,2004_October_5_2004
Ifill,"Senator Edwards, you have 90 seconds to respond.",2004-10-05,2004,2004_October_5_2004
Edwards,Thank you.,2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, you have 30 seconds.",2004-10-05,2004,2004_October_5_2004
Cheney,"Well, Gwen, I think the record speaks for itself. These are two individuals who have been for the war when the headlines were good and against it when their poll ratings were bad.",2004-10-05,2004,2004_October_5_2004
Ifill,And 30 seconds…,2004-10-05,2004,2004_October_5_2004
Edwards,John Kerry has been absolutely clear and consistent from the beginning that we must stay focused on the people who attacked us; that Saddam Hussein was a threat that needed to be addressed directly; that the weapons inspectors needed to have time to do their job.,2004-10-05,2004,2004_October_5_2004
Ifill,"Senator Edwards, new question to you, and you have two minutes to respond.",2004-10-05,2004,2004_October_5_2004
Edwards,"Well, let’s start with what we know. What we know is that the president and the vice president have not done the work to build the coalition that we need — dramatically different than the first Gulf War. We know that they haven’t done it, and we know they can’t do it.",2004-10-05,2004,2004_October_5_2004
Ifill,"Mr. Vice President, you have 90 seconds.",2004-10-05,2004,2004_October_5_2004
