speaker,text,date,year,debate_id
Otis,"Senator Kerry, after talking with several co-workers and family and friends, I asked the ones who said they were not voting for you, “Why?” They said that you were too wishy-washy.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Yes, I certainly do.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, a minute and a half.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Charlie, thank you, and thank our panelists.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, I would follow up, but we have a series of questions on Iraq, and so I will turn to the next questioner.",2004-10-08,2004,2004_October_8_2004
Dahle,"Mr. President, yesterday in a statement you admitted that Iraq did not have weapons of mass destruction, but justified the invasion by stating, I quote, “He retained the knowledge, the materials, the means and the intent to produce weapons of mass destruction and could have passed this knowledge to our terrorist enemies.”",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Each situation is different, Robin.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Robin, I’m going to answer your question.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, I do want to follow up on this one, because there were several questions from the audience along this line.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,(OFF-MIKE),2004-10-08,2004,2004_October_8_2004
Gibson,Go ahead. Go ahead.,2004-10-08,2004,2004_October_8_2004
Gibson,"Well, I was going to have you do the rebuttal on it, but you go ahead.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,You remember the last debate?,2004-10-08,2004,2004_October_8_2004
John Kerry,"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction. And, Mr. President, just yesterday the Duelfer report told you and the whole world they worked. He didn’t have weapons of mass destruction, Mr. President. That was the objective.",2004-10-08,2004,2004_October_8_2004
Gibson,We’re going to have another question now on the subject of Iraq.,2004-10-08,2004,2004_October_8_2004
Baldi,"Senator Kerry, the U.S. is preparing a new Iraq government and will proceed to withdraw U.S. troops.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Anthony, I would not. I have laid out a different plan, because the president’s plan is not working. You see that every night on television.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Two days ago in the Oval Office, I met with the finance minister from Iraq. He came to see me. And he talked about how optimistic he was and the country was about heading toward elections.",2004-10-08,2004,2004_October_8_2004
Gibson,"Do you want to follow up, Senator?",2004-10-08,2004,2004_October_8_2004
John Kerry,"Yes, sir, please.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"First of all, we didn’t find out he didn’t have weapons until we got there, and my opponent thought he had weapons and told everybody he thought he had weapons.",2004-10-08,2004,2004_October_8_2004
Gibson,"The next question is for President Bush, and it comes from Nikki Washington.",2004-10-08,2004,2004_October_8_2004
Washington,Thank you.,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"No, I appreciate that. I — listen, I — we’ve got a great country. I love our values. And I recognize I’ve made some decisions that have caused people to not understand the great values of our country.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Nikki, that’s a question that’s been raised by a lot of people around the country.",2004-10-08,2004,2004_October_8_2004
Gibson,Mr. President?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"I remember sitting in the White House looking at those generals, saying, “Do you have what you need in this war? Do you have what it takes?”",2004-10-08,2004,2004_October_8_2004
John Kerry,"You rely on good military people to execute the military component of the strategy, but winning the peace is larger than just the military component.",2004-10-08,2004,2004_October_8_2004
Gibson,"The next question is for Senator Kerry, and it comes from over here, from Randee Jacobs.",2004-10-08,2004,2004_October_8_2004
John Kerry,Is it Randee?,2004-10-08,2004,2004_October_8_2004
Jacobs,"Yes, Randee.",2004-10-08,2004,2004_October_8_2004
John Kerry,"I don’t think you can just rely on U.N. sanctions, Randee. But you’re absolutely correct, it is a threat, it’s a huge threat.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, a minute and a half.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,That answer almost made me want to scowl.,2004-10-08,2004,2004_October_8_2004
Gibson,"We’re going to move on, Mr. President, with a question for you. And it comes from Daniel Farley.",2004-10-08,2004,2004_October_8_2004
Farley,"Mr. President, since we continue to police the world, how do you intend to maintain our military presence without reinstituting a draft?",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Yes, that’s a great question. Thanks.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Daniel, I don’t support a draft.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, let’s extend for a minute…",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Let me just — I’ve got to answer this.,2004-10-08,2004,2004_October_8_2004
Gibson,Exactly. And with Reservists being held on duty…,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Let me answer what he just said, about around the world.",2004-10-08,2004,2004_October_8_2004
Gibson,"Well, I want to get into the issue of the back-door draft…",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,You tell Tony Blair we’re going alone. Tell Tony Blair we’re going alone. Tell Silvio Berlusconi we’re going alone. Tell Aleksander Kwasniewski of Poland we’re going alone.,2004-10-08,2004,2004_October_8_2004
John Kerry,"Mr. President, countries are leaving the coalition, not joining. Eight countries have left it.",2004-10-08,2004,2004_October_8_2004
Gibson,"The next question, Senator Kerry, is for you, and it comes from Ann Bronsing, who I believe is over in this area.",2004-10-08,2004,2004_October_8_2004
Bronsing,"Senator Kerry, we have been fortunate that there have been no further terrorist attacks on American soil since 9/11. Why do you think this is?",2004-10-08,2004,2004_October_8_2004
John Kerry,"Thank you very much, Ann.",2004-10-08,2004,2004_October_8_2004
Gibson,Mr. President?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"That’s an odd thing to say, since we’ve tripled the homeland security budget from $10 billion to $30 billion.",2004-10-08,2004,2004_October_8_2004
Gibson,"I want to extend for a minute, Senator. And I’m curious about something you said. You said, “It’s not when, but if.” You think it’s inevitable because the sense of security is a very basic thing with everybody in this country worried about their kids.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Well, the president and his experts have told America that it’s not a question of if; it’s a question of when. And I accept what the president has said. These terrorists are serious, they’re deadly, and they know nothing except trying to kill.",2004-10-08,2004,2004_October_8_2004
Gibson,Mr. President?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Well, we’ll talk about the tax cut for middle class here in a minute. But yes, I’m worried. I’m worried. I’m worried about our country. And all I can tell you is every day I know that there’s people working overtime, doing the very best they can. And the reason I’m worried is because there’s a vicious enemy that has an ideology of hate.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, we’re going to turn to questions now on domestic policy. And we’re going to start with health issues.",2004-10-08,2004,2004_October_8_2004
Horstman,"Mr. President, why did you block the reimportation of safer and inexpensive drugs from Canada which would have cut 40 to 60 percent off of the cost?",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"I haven’t yet. Just want to make sure they’re safe. When a drug comes in from Canada, I want to make sure it cures you and doesn’t kill you.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"John, you heard the president just say that he thought he might try to be for it.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"If they’re safe, they’re coming. I want to remind you that it wasn’t just my administration that made the decision on safety. President Clinton did the same thing, because we have an obligation to protect you.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Actually, Mr. President, in 1997 we fixed Medicare, and I was one of the people involved in it.",2004-10-08,2004,2004_October_8_2004
Gibson,The next question is for Senator Kerry. And this comes from Norma-Jean Laurent.,2004-10-08,2004,2004_October_8_2004
Laurent,"Senator Kerry, you’ve stated your concern for the rising cost of health care, yet you chose a vice presidential candidate who has made millions of dollars successfully suing medical professionals. How do you reconcile this with the voters?",2004-10-08,2004,2004_October_8_2004
John Kerry,"Very easily. John Edwards is the author of the Patients’ Bill of Rights. He wanted to give people rights. John Edwards and I support tort reform. We both believe that, as lawyers — I’m a lawyer, too. And I believe that we will be able to get a fix that has alluded everybody else because we know how to do it.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, a minute and a half.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Let me see where to start here.,2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, we got several questions along this line, and I’m just curious if you’d go further on what you talked about with tort reform. Would you be favoring capping awards on pain and suffering? Would you limit attorney’s fees?",2004-10-08,2004,2004_October_8_2004
John Kerry,A follow-up…,2004-10-08,2004,2004_October_8_2004
Gibson,Yes. A follow-up on this for…,2004-10-08,2004,2004_October_8_2004
John Kerry,"Yes, I think we should look at the punitive and we should have some limitations.",2004-10-08,2004,2004_October_8_2004
Gibson,We’ll get to that in just a minute.,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"You’re right, what does matter is a plan. He said he’s for — you’re now for capping punitive damages?",2004-10-08,2004,2004_October_8_2004
Gibson,"The next question is for President Bush, and it comes from Matthew O’Brien.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Right, thank you for that.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,Let me begin by saying that my health-care plan is not what the president described. It is not a government takeover.,2004-10-08,2004,2004_October_8_2004
Gibson,"I both — I heard you both say — I have heard you both say during the campaign, I just heard you say it, that you’re going to cut the deficit by a half in four years. But I didn’t hear one thing in the last three and a half minutes that would indicate how either one of you do that.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Well, look at the budget. One is make sure Congress doesn’t overspend.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, 30 seconds.",2004-10-08,2004,2004_October_8_2004
John Kerry,"After 9/11, after the recession had ended, the president asked for another tax cut and promised 5.6 million jobs would be created. He lost 1.6 million, ladies and gentlemen. And most of that tax cut went to the wealthiest people in the country.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, the next question will be for you, and it comes from James Varner, who I believe is in this section.",2004-10-08,2004,2004_October_8_2004
Varner,Thank you.,2004-10-08,2004,2004_October_8_2004
John Kerry,Absolutely. Yes. Right into the camera. Yes. I am not going to raise taxes.,2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, 90 seconds.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"He’s just not credible when he talks about being fiscally conservative. He’s just not credible. If you look at his record in the Senate, he voted to break the caps — the spending caps — over 200 times.",2004-10-08,2004,2004_October_8_2004
Gibson,"No, you can keep going.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Good. You looked at me like my clock was up.,2004-10-08,2004,2004_October_8_2004
Gibson,"I’m going to come back one more time to how these numbers add up and how you can cut that deficit in half in four years, given what you’ve both said.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Well, first of all, the president’s figures of $2.2 trillion just aren’t accurate. Those are the fuzzy math figures put together by some group that works for the campaign. That’s not the number.",2004-10-08,2004,2004_October_8_2004
Gibson,"Thirty seconds. I’m sorry, thirty seconds, Mr. President.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Yes, I mean, he’s got a record. It’s been there for 20 years. You can run, but you can’t hide. He voted 98 times to raise taxes. I mean, these aren’t make-up figures.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, the next question is for you, and it comes from James Hubb over here.",2004-10-08,2004,2004_October_8_2004
Hubb,"Mr. President, how would you rate yourself as an environmentalist? What specifically has your administration done to improve the condition of our nation’s air and water supply?",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Off-road diesel engines — we have reached an agreement to reduce pollution from off-road diesel engines by 90 percent.,2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Boy, to listen to that — the president, I don’t think, is living in a world of reality with respect to the environment.",2004-10-08,2004,2004_October_8_2004
Gibson,Mr. President?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Well, had we joined the Kyoto treaty, which I guess he’s referring to, it would have cost America a lot of jobs.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, 30 seconds.",2004-10-08,2004,2004_October_8_2004
John Kerry,"The fact is that the Kyoto treaty was flawed. I was in Kyoto, and I was part of that. I know what happened. But this president didn’t try to fix it. He just declared it dead, ladies and gentlemen, and we walked away from the work of 160 nations over 10 years.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, the next question is for you. It involves jobs, which is a topic of the news today.",2004-10-08,2004,2004_October_8_2004
Barrow,"Senator Kerry, how can the U.S. be competitive in manufacturing given — in manufacturing, excuse me — given the wage necessary and comfortably accepted for American workers to maintain the standard of living that they expect?",2004-10-08,2004,2004_October_8_2004
John Kerry,"Jane, there are a lot of ways to be competitive. And unfortunately again I regret this administration has not seized them and embraced them. Let me give you an example.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, minute and a half.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Let me start with how to control the cost of health care: medical liability reform, for starters, which he’s opposed.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator, I want to extend for a minute, you talk about tax credits to stop outsourcing. But when you have IBM documents that I saw recently where you can hire a programmer for $12 in China, $56 an hour here, tax credits won’t cut it.",2004-10-08,2004,2004_October_8_2004
John Kerry,"You can’t stop all outsourcing, Charlie. I’ve never promised that. I’m not going to, because that would be pandering. You can’t.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,I own a timber company?,2004-10-08,2004,2004_October_8_2004
Gibson,"President Bush, the next question is for you, and it comes from Rob Fowler, who I believe is over in this area.",2004-10-08,2004,2004_October_8_2004
Fowler,"President Bush, 45 days after 9/11, Congress passed the Patriot Act, which takes away checks on law enforcement and weakens American citizens’ rights and freedoms, especially Fourth Amendment rights.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,I appreciate that.,2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Former Governor Racicot, as chairman of the Republican Party, said he thought that the Patriot Act has to be changed and fixed.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, the next question is for you, and it comes from Elizabeth Long.",2004-10-08,2004,2004_October_8_2004
Long,"Senator Kerry, thousands of people have already been cured or treated by the use of adult stem cells or umbilical cord stem cells. However, no one has been cured by using embryonic stem cells.",2004-10-08,2004,2004_October_8_2004
John Kerry,"You know, Elizabeth, I really respect your — the feeling that’s in your question. I understand it. I know the morality that’s prompting that question, and I respect it enormously.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, a minute and a half.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Embryonic stem-cell research requires the destruction of life to create a stem cell. I’m the first president ever to allow funding — federal funding — for embryonic stem-cell research. I did to because I too hope that we’ll discover cures from the stem cells and from the research derived.,2004-10-08,2004,2004_October_8_2004
Gibson,"Senator, 30 seconds, less extent.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Well, you talk about walking a waffle line — he says he’s allowed it, which means he’s going to allow the destruction of life up to a certain amount and then he isn’t going to allow it.",2004-10-08,2004,2004_October_8_2004
Gibson,Mr. President?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Let me make sure you understand my decision. Those stem- cells lines already existed. The embryo had already been destroyed prior to my decision.,2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, the next question is for you, and it comes from Jonathan Michaelson, over here.",2004-10-08,2004,2004_October_8_2004
Michaelson,"Mr. President, if there were a vacancy in the Supreme Court and you had the opportunity to fill that position today, who would you choose and why?",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,I’m not telling.,2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Thank you, Charlie.",2004-10-08,2004,2004_October_8_2004
Gibson,"Going to go to the final two questions now, and the first one will be for Senator Kerry. And this comes from Sarah Degenhart.",2004-10-08,2004,2004_October_8_2004
Degenhart,"Senator Kerry, suppose you are speaking with a voter who believed abortion is murder and the voter asked for reassurance that his or her tax dollars would not go to support abortion, what would you say to that person?",2004-10-08,2004,2004_October_8_2004
John Kerry,I would say to that person exactly what I will say to you right now.,2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, minute and a half.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,I’m trying to decipher that.,2004-10-08,2004,2004_October_8_2004
Gibson,"Senator, do you want to follow up? Thirty seconds.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Well, again, the president just said, categorically, my opponent is against this, my opponent is against that. You know, it’s just not that simple. No, I’m not.",2004-10-08,2004,2004_October_8_2004
Gibson,"And 30 seconds, Mr. President.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Well, it’s pretty simple when they say: Are you for a ban on partial birth abortion? Yes or no?",2004-10-08,2004,2004_October_8_2004
Gibson,And the final question of the evening will be addressed to President Bush and it will come from Linda Grabel. Linda Grabel’s over here.,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Put a head fake on us.,2004-10-08,2004,2004_October_8_2004
Gibson,I got faked out myself.,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Hi, Linda.",2004-10-08,2004,2004_October_8_2004
Grabel,"President Bush, during the last four years, you have made thousands of decisions that have affected millions of lives. Please give three instances in which you came to realize you had made a wrong decision, and what you did to correct it. Thank you.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"I have made a lot of decisions, and some of them little, like appointments to boards you never heard of, and some of them big.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"But history will look back, and I’m fully prepared to accept any mistakes that history judges to my administration, because the president makes the decisions, the president has to take the responsibility.",2004-10-08,2004,2004_October_8_2004
Gibson,"Senator Kerry, a minute and a half.",2004-10-08,2004,2004_October_8_2004
John Kerry,"I believe the president made a huge mistake, a catastrophic mistake, not to live up to his own standard, which was: build a true global coalition, give the inspectors time to finish their job and go through the U.N. process to its end and go to war as a last resort.",2004-10-08,2004,2004_October_8_2004
Gibson,Mr. President?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"He complains about the fact our troops don’t have adequate equipment, yet he voted against the $87 billion supplemental I sent to the Congress and then issued one of the most amazing quotes in political history: “I actually did vote for the $87 billion before I voted against it.”",2004-10-08,2004,2004_October_8_2004
Gibson,"And, Senator Kerry, 30 seconds.",2004-10-08,2004,2004_October_8_2004
John Kerry,"Not necessarily be in power, but here’s what I’ll say about the $87 billion.",2004-10-08,2004,2004_October_8_2004
Gibson,"That’s going to conclude the questioning. We’re going to go now to closing statements, two minutes from each candidate.",2004-10-08,2004,2004_October_8_2004
John Kerry,Do you want to go first?,2004-10-08,2004,2004_October_8_2004
George H.W. Bush,Either way.,2004-10-08,2004,2004_October_8_2004
John Kerry,Thank you.,2004-10-08,2004,2004_October_8_2004
John Kerry,"Thank you, all of you, for taking part.",2004-10-08,2004,2004_October_8_2004
George H.W. Bush,"Charlie, thanks.",2004-10-08,2004,2004_October_8_2004
Gibson,"Mr. President, Senator Kerry, that concludes tonight’s debate.",2004-10-08,2004,2004_October_8_2004
