speaker,text,date,year,debate_id
Question,"With the economy on the downturn and retired and older citizens and workers losing their incomes, what’s the fastest, most positive solution to bail these people out of the economic ruin?",2008-10-07,2008,2008_October_7_2008
Barack Obama,"Well, Alan (ph), thank you very much for the question. I want to first, obviously, thank Belmont University, Tom, thank you, and to all of you who are participating tonight and those of you who sent e-mail questions in.",2008-10-07,2008,2008_October_7_2008
Barack Obama,"Now, step one was a rescue package that was passed last week. We’ve got to make sure that works properly. And that means strong oversight, making sure that investors, taxpayers are getting their money back and treated as investors.",2008-10-07,2008,2008_October_7_2008
Brokaw,Senator McCain?,2008-10-07,2008,2008_October_7_2008
John McCain,"Well, thank you, Tom. Thank you, Belmont University. And Senator Obama, it’s good to be with you at a town hall meeting.",2008-10-07,2008,2008_October_7_2008
Brokaw,"Senator, we have one minute for a discussion here. Obviously the powers of the treasury secretary have been greatly expanded. The most powerful officer in the cabinet now. Hank Paulson says he won’t stay on. Who do you have in mind to appoint to that very important post?",2008-10-07,2008,2008_October_7_2008
John McCain,"Not you, Tom.",2008-10-07,2008,2008_October_7_2008
Brokaw,"No, with good reason.",2008-10-07,2008,2008_October_7_2008
John McCain,"You know, that’s a tough question and there’s a lot of qualified Americans. But I think the first criteria, Tom, would have to be somebody who immediately Americans identify with, immediately say, we can trust that individual.",2008-10-07,2008,2008_October_7_2008
Brokaw,"All right. Senator McCain — Senator Obama, who do you have in mind for treasury secretary?",2008-10-07,2008,2008_October_7_2008
Barack Obama,"Well, Warren would be a pretty good choice — Warren Buffett, and I’m pleased to have his support. But there are other folks out there. The key is making sure that the next treasury secretary understands that it’s not enough just to help those at the top.",2008-10-07,2008,2008_October_7_2008
Barack Obama,"And we’ve — you know, Senator McCain and I have some fundamental disagreements on the economy, starting with Senator McCain’s statement earlier that he thought the fundamentals of the economy were sound.",2008-10-07,2008,2008_October_7_2008
Brokaw,"Senator Obama, thank you very much.",2008-10-07,2008,2008_October_7_2008
Question,"Well, Senators, through this economic crisis, most of the people that I know have had a difficult time. And through this bailout package, I was wondering what it is that’s going to actually help those people out.",2008-10-07,2008,2008_October_7_2008
John McCain,"Well, thank you, Oliver, and that’s an excellent question, because as you just described it, bailout, when I believe that it’s rescue, because — because of the greed and excess in Washington and Wall Street, Main Street was paying a very heavy price, and we know that.",2008-10-07,2008,2008_October_7_2008
Brokaw,Senator Obama?,2008-10-07,2008,2008_October_7_2008
Barack Obama,"Well, Oliver, first, let me tell you what’s in the rescue package for you. Right now, the credit markets are frozen up and what that means, as a practical matter, is that small businesses and some large businesses just can’t get loans.",2008-10-07,2008,2008_October_7_2008
Barack Obama,And Senator McCain during that period said that we should keep on deregulating because that’s how the free enterprise system works.,2008-10-07,2008,2008_October_7_2008
Brokaw,"Senator Obama, time for a discussion. I’m going to begin with you. Are you saying to Mr. Clark (ph) and to the other members of the American television audience that the American economy is going to get much worse before it gets better and they ought to be prepared for that?",2008-10-07,2008,2008_October_7_2008
Barack Obama,"No, I am confident about the American economy. But we are going to have to have some leadership from Washington that not only sets out much better regulations for the financial system.",2008-10-07,2008,2008_October_7_2008
Brokaw,"Senator McCain, in all candor, do you think the economy is going to get worse before it gets better?",2008-10-07,2008,2008_October_7_2008
John McCain,"I think it depends on what we do. I think if we act effectively, if we stabilize the housing market — which I believe we can, if we go out and buy up these bad loans, so that people can have a new mortgage at the new value of their home — I think if we get rid of the cronyism and special interest influence in Washington so we can act more effectively.",2008-10-07,2008,2008_October_7_2008
Brokaw,"Thank you, Senator McCain.",2008-10-07,2008,2008_October_7_2008
Question,How can we trust either of you with our money when both parties got — got us into this global economic crisis?,2008-10-07,2008,2008_October_7_2008
Barack Obama,"Well, look, I understand your frustration and your cynicism, because while you’ve been carrying out your responsibilities — most of the people here, you’ve got a family budget. If less money is coming in, you end up making cuts. Maybe you don’t go out to dinner as much. Maybe you put off buying a new car.",2008-10-07,2008,2008_October_7_2008
Barack Obama,"You know, you may have seen your health care premiums go up. We’ve got to reform health care to help you and your budget.",2008-10-07,2008,2008_October_7_2008
Brokaw,Senator McCain?,2008-10-07,2008,2008_October_7_2008
