speaker,text,date,year,debate_id
Hal Bruno,Good evening from Atlanta and welcome to the vice presidential debate sponsored by the Nonpartisan Commission on Presidential Debates. It’s being held here in the Theater for the Arts on the campus of Georgia Tech. I’m Hal Bruno from ABC News and I’m going to be moderating tonight’s debate. The participants are Republican Vice President Dan Quayle.,1992-10-13,1992,1992_October_13_1992
Al Gore,"Good evening. It’s great to be here in Atlanta for this debate where America will be showcased to the world when the 1996 Olympics are put on right here. It’s appropriate because in a real sense, our discussion this evening will be about what kind of nation we want to be 4 years from now. It’s also a pleasure to be with my 2 opponents this evening. Admiral Stockdale, may I say it’s a special honor to share this stage with you. Those of us who served in Vietnam looked at you as a national hero even before you were awarded the Congressional Medal of Honor.",1992-10-13,1992,1992_October_13_1992
Quayle,Do you remember the last time someone compared themselves to Jack Kennedy? Do you remember what they said?,1992-10-13,1992,1992_October_13_1992
Al Gore,"Harry Truman, it’s worth remembering, assumed the presidency when Franklin Roosevelt died here in Georgia — only one of many occasions when fate thrust a vice president into the Oval Office in a time of crisis. It’s something to think about during the debate this evening. But our real discussion is going to be about change. Bill Clinton and I stand for change because we don’t believe our nation can stand 4 more years of what we’ve had under George Bush and Dan Quayle.",1992-10-13,1992,1992_October_13_1992
Bruno,"Okay, the next statement will be from Vice President Quayle.",1992-10-13,1992,1992_October_13_1992
Quayle,"Well, thank you, Senator Gore, for reminding me about my performance in the 1988 vice presidential debate. This is 1992, Bill Clinton is running against President George Bush. There are 2 things that I’m going to stress during this debate: one, Bill Clinton’s economic plan and his agenda will make matters much, much worse — he will raise your taxes, he will increase spending, he will make government bigger, jobs will be lost; second, Bill Clinton does not have the strength nor the character to be president of the US.",1992-10-13,1992,1992_October_13_1992
Bruno,"Admiral Stockdale, your opening statement, please, sir?",1992-10-13,1992,1992_October_13_1992
Admiral Stockdale,Who am I? Why am I here?,1992-10-13,1992,1992_October_13_1992
Bruno,"Thank you, Admiral. I thought since you’re running for vice president, that we ought to start off by talking about the vice presidency itself. The vice president presides over the Senate, he casts a deciding vote in case of a tie, but his role really depends on the assignments that are given to him by the president. However, if a president should die in office, or is unable to serve for any other reason, the vice president automatically becomes president, and that has happened 5 times in this century.",1992-10-13,1992,1992_October_13_1992
Quayle,"Well, then I won’t give you that answer.",1992-10-13,1992,1992_October_13_1992
Bruno,Admiral Stockdale.,1992-10-13,1992,1992_October_13_1992
Stockdale,"My association with Mr. Perot is a very personal one and as I have stood in and finally taken his running mate position, he has granted me total autonomy. I don’t take advantage of it, but I am sure that he would make me a partner in decision, in making decisions about the way to handle health care, the way to get this economy back on its feet again, in every way.",1992-10-13,1992,1992_October_13_1992
Bruno,Senator Gore.,1992-10-13,1992,1992_October_13_1992
Al Gore,"Bill Clinton understands the meaning of the words “teamwork” and “partnership.” If we’re successful in our efforts to gain your trust and lead this nation, we will work together to put our country back on the right track again. The experience that George Bush and Dan Quayle have been talking about includes the worst economic performance since the Great Depression. Unemployment is up, personal income is down, bankruptcies are up, housing starts are down. How long can we continue with trickle-down economics when the record of failure is so abundantly clear?",1992-10-13,1992,1992_October_13_1992
Bruno,"Again, I will ask the audience: please do not applaud, it takes time from the candidates. All right, now we have 5 minutes for discussion. Go ahead, Vice President Quayle.",1992-10-13,1992,1992_October_13_1992
Quayle,"The answer to that is very simple: we are not going to raise taxes to create new jobs, we have a plan to create new jobs. But that wasn’t the question. The question dealt with qualifications. Teamwork and partnership may be fine in the Congress, Senator Gore — that’s what Congress is all about, compromise, teamwork, working things out. But when you’re president of the US or when you’re vice president and you have to fill in like I did the night of the crisis in the Philippines, you’ve got to make a decision, you’ve got to make up your mind. Bill Clinton, running for president of the US, said this about the Persian Gulf war. He said: “Had I been in the Senate, I would have voted with the majority, if it was a close vote. But I agreed with the arguments of the minority.”",1992-10-13,1992,1992_October_13_1992
Bruno,"Thank you, Mr. Vice President. Admiral Stockdale, it’s your turn to respond next, and then Senator Gore will have his chance to respond.",1992-10-13,1992,1992_October_13_1992
Stockdale,"Okay. I thought this was just an open session, this 5-minute thing, and I didn’t have anything to add to his. But I will —",1992-10-13,1992,1992_October_13_1992
Al Gore,"Well, I’ll jump in if you don’t want —",1992-10-13,1992,1992_October_13_1992
Quayle,I thought anyone could jump in whenever they wanted to.,1992-10-13,1992,1992_October_13_1992
Bruno,"Okay, whatever pleases you gentlemen is fine with me. You’re the candidates.",1992-10-13,1992,1992_October_13_1992
Quayle,But I want Admiral Stockdale’s time.,1992-10-13,1992,1992_October_13_1992
Bruno,"This is not the Senate, where you can trade off time. Go ahead, Senator Gore.",1992-10-13,1992,1992_October_13_1992
Al Gore,"I’ll let you all figure out the rules, I’ve got some points that I want to make here, and I still haven’t gotten an answer to my question on when you guys are going to start worrying about this country, but I want to elaborate on it before —",1992-10-13,1992,1992_October_13_1992
Quayle,Why doesn’t the Democratic Congress — why doesn’t the Democratic Congress pass the presidentâ€™s bill?,1992-10-13,1992,1992_October_13_1992
Bruno,"Mr. Vice President, let him say his thoughts, and then you can come in.",1992-10-13,1992,1992_October_13_1992
Al Gore,I was very patient in letting you get off that string of attacks. We’ve been listening to —,1992-10-13,1992,1992_October_13_1992
Quayle,Good points.,1992-10-13,1992,1992_October_13_1992
Al Gore,"— trickle-down economics for 12 years now, and you all still support trickle-down to the very last drop. And, you know, talking about this point of concentrating on every other country in the world as opposed to the people of our country right here at home, when George Bush took former Secretary of State Baker out of the State Dept and put him in charge of the campaign and made him chief of staff in the White, Mr. Baker, who’s quite a capable man, said that for these last 4 years George Bush was working on the problems of the rest of the world and in the next 4 years he would target America. Well, I want you to know we really appreciate that. But Bill Clinton and I will target America from day one. We won’t wait 4 years before we concentrate on the problems in this country. He went on to say that it’s really amazing what George Bush can do when he concentrates. Well, it’s time that we had a president like Bill Clinton who can concentrate and will concentrate and work on the problems of real people in this country. You know, our country is in trouble. We simply cannot continue with this philosophy of giving huge tax cuts to the very wealthy, raising taxes on middle income families the way Bush and Quayle have done and then waiting for it to work. How much longer will it take, Dan, for trickle down economics to work, in your theory?",1992-10-13,1992,1992_October_13_1992
Quayle,"Well, we’re going to have plenty of time to talk about trickle down government, which you’re for. But the question —",1992-10-13,1992,1992_October_13_1992
Al Gore,"Well, I’d like to hear the answer.",1992-10-13,1992,1992_October_13_1992
Quayle,"But the question is — the question is — and which you have failed to address, and that is, why is Bill Clinton qualified to be president of the US. You’ve talked about —",1992-10-13,1992,1992_October_13_1992
Al Gore,"Oh, I’ll be happy to answer that question —",1992-10-13,1992,1992_October_13_1992
Quayle,You’ve talked about Jim Baker. You’ve talked about trickle down economics. You’ve talked about the worst economy-,1992-10-13,1992,1992_October_13_1992
Bruno,"Now, wait a minute. The question was about —",1992-10-13,1992,1992_October_13_1992
Quayle,— in 50 years.,1992-10-13,1992,1992_October_13_1992
Al Gore,I’ll be happy to answer those. May I answer —,1992-10-13,1992,1992_October_13_1992
Quayle,Why is he qualified to be president of the US?,1992-10-13,1992,1992_October_13_1992
Al Gore,I’ll be happy to —,1992-10-13,1992,1992_October_13_1992
Quayle,I want to go back and make a point —,1992-10-13,1992,1992_October_13_1992
Al Gore,"Well, you’ve asked me the question. If you won’t answer my question I will answer yours.",1992-10-13,1992,1992_October_13_1992
Quayle,"I have not asked you a question. I’ve made a statement. I have not asked you a question, Iâ€™ve made a statement that you have not told us why Bill Clinton is qualified to be president of the US. I pointed out what he said about the Persian Gulf War. But let me repeat it for you. Here’s what he said, Senator. You know full well what he said.",1992-10-13,1992,1992_October_13_1992
Al Gore,You want me to answer your question?,1992-10-13,1992,1992_October_13_1992
Quayle,I’m making a statement. Then you can answer it.,1992-10-13,1992,1992_October_13_1992
Bruno,"Can we give Admiral Stockdale a chance to come in, please —",1992-10-13,1992,1992_October_13_1992
Quayle,"(Inaudible) here’s what he said. I mean, this is the Persian Gulf War — the most important event in his political lifetime and here’s what Bill Clinton says. If it’s a close vote, I’d vote with the majority.",1992-10-13,1992,1992_October_13_1992
Bruno,Let’s give Admiral Stockdale a chance to come in.,1992-10-13,1992,1992_October_13_1992
Quayle,But he was the minority. That qualifies you for being president of the US. I hope America is listening very closely to this debate tonight.,1992-10-13,1992,1992_October_13_1992
